id,assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,threat,yellow_cards,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,added,chance_of_playing_next_round,chance_of_playing_this_round,code,draft_rank,dreamteam_count,ep_next,ep_this,event_points,first_name,form,in_dreamteam,news,news_added,news_return,news_updated,points_per_game,second_name,squad_number,status,total_points,web_name,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,element_type,team
360,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:21.857266Z,0.0,,462635,411,0,0.5,,0,Joe,0.0,False,Has joined Hull City on loan for the rest of the season.,2025-08-11T11:07:52.207439Z,,,0.0,Gelhardt,,u,0,Gelhardt,523,200,519,200,499,192,523,200,217.0,19.0,522.0,201.0,,,,,,,3,11
361,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:21.860034Z,,,470294,514,0,0.5,,0,Darko,0.0,False,,,,,0.0,Gyabi,,a,0,Gyabi,527,202,523,202,503,194,527,202,221.0,21.0,525.0,203.0,,,,,,,3,11
362,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:21.862671Z,,,235826,130,0,1.3,,0,Joël,0.0,False,,,,,0.0,Piroe,,a,0,Piroe,651,62,651,62,648,62,651,62,500.0,35.0,637.0,62.0,,,,,,,4,11
363,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:21.865375Z,,,106617,223,0,0.9,,0,Patrick,0.0,False,,,,,0.0,Bamford,,a,0,Bamford,599,54,596,54,585,54,599,54,331.0,22.0,592.0,54.0,,,,,,,4,11
364,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:21.868055Z,0.0,,565297,266,0,0.9,,0,Mateo,0.0,False,Has joined RCD Mallorca on loan for the rest of the season.,2025-08-11T11:07:32.622877Z,,,0.0,Joseph Fernández-Regatillo,,u,0,Mateo Joseph,636,60,635,60,628,60,636,60,445.0,30.0,624.0,60.0,,,,,,,4,11
365,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:21.870770Z,,,174594,235,0,0.9,,0,Lukas,0.0,False,,,,,0.0,Nmecha,,a,0,Nmecha,603,55,600,55,589,55,603,55,348.0,23.0,596.0,55.0,,,,,,,4,11
366,0,9,451,10,13.0,29,0,64.0,628.8,2508,0,0,0,0,78,0.0,0,28,0.00,0.20,0.20,27.10,2025-07-20T23:14:21.873341Z,,,116535,119,0,5.0,,0,Alisson,0.0,False,,,,,4.0,Becker,,a,112,A.Becker,72,12,333,10,638,78,211,12,462.0,72.0,41.0,7.0,,,,,,,1,12
367,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:21.876025Z,,,449027,397,0,3.3,,0,Giorgi,0.0,False,,,,,0.0,Mamardashvili,,a,0,Mamardashvili,515,74,511,70,491,59,515,74,208.0,55.0,514.0,71.0,,,,,,,1,12
368,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:21.878682Z,,,586268,673,0,2.0,,0,Ármin,0.0,False,,,,,0.0,Pécsi,,a,0,Pécsi,478,68,469,59,445,46,478,68,109.0,42.0,478.0,66.0,,,,,,,1,12
369,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:21.881394Z,,,155503,671,0,2.0,,0,Freddie,0.0,False,,,,,0.0,Woodman,,a,0,Woodman,406,43,395,33,361,18,406,43,18.0,14.0,406.0,41.0,,,,,,,1,12
370,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:21.884145Z,,,216094,79,0,5.0,,0,Jeremie,0.0,False,,,,,0.0,Frimpong,,a,0,Frimpong,670,224,670,224,669,224,670,224,568.0,215.0,653.0,220.0,,,,,,,2,12
371,6,10,550,9,642.0,45,2,157.3,694.0,3336,0,0,0,0,0,238.0,4,38,0.60,2.57,3.17,48.69,2025-07-20T23:14:21.886847Z,,,544877,85,0,5.0,,0,Milos,0.0,False,,,,,3.5,Kerkez,,a,134,Kerkez,51,18,42,5,124,18,64,6,583.0,220.0,90.0,15.0,,,,,,,2,12
372,1,4,397,10,668.7,32,0,124.4,395.4,2479,1,0,0,1,0,182.0,3,29,1.12,4.27,5.39,26.90,2025-07-20T23:14:21.889582Z,,,122798,87,0,5.0,,0,Andrew,0.0,False,,,,,2.8,Robertson,,a,91,Robertson,159,54,38,4,165,33,97,18,556.0,213.0,162.0,52.0,,,,,,,2,12
373,1,8,631,14,206.6,38,3,143.7,932.6,3330,0,0,0,0,0,299.0,5,37,2.22,0.98,3.20,36.13,2025-07-20T23:14:21.892268Z,,,97032,84,0,5.0,,0,Virgil,0.0,False,,,,,3.9,van Dijk,,a,143,Virgil,12,2,170,37,104,10,79,9,553.0,212.0,51.0,4.0,,,,,,,2,12
374,2,4,487,11,161.4,28,1,87.6,578.0,2561,0,0,0,0,0,133.0,5,30,1.80,0.91,2.71,26.67,2025-07-20T23:14:21.895061Z,,,204716,135,0,4.3,,0,Ibrahima,0.0,False,,,,,3.4,Konaté,,a,106,Konaté,98,34,198,52,193,53,150,43,485.0,197.0,99.0,21.0,,,,,,,2,12
375,2,3,160,3,110.5,10,0,42.8,156.2,744,0,0,0,0,0,162.0,4,7,0.70,1.43,2.13,12.40,2025-07-20T23:14:21.897777Z,75.0,,492777,242,0,3.6,,0,Conor,0.0,False,Muscle injury - 75% chance of playing,2025-08-10T23:00:06.506922Z,,,2.2,Bradley,,d,41,Bradley,276,101,229,71,175,42,254,83,426.0,188.0,223.0,79.0,,,,,,,2,12
376,0,0,83,1,38.5,8,0,22.8,130.4,517,0,0,0,0,0,58.0,1,6,0.33,0.09,0.42,5.38,2025-07-20T23:14:21.900523Z,75.0,,171287,289,0,3.6,,0,Joe,0.0,False,Knock - 75% chance of playing,2025-08-10T23:00:06.519894Z,,,1.6,Gomez,,d,14,Gomez,289,104,293,108,255,88,299,109,344.0,166.0,291.0,104.0,,,,,,,2,12
377,1,3,217,4,260.7,8,0,52.5,202.0,829,0,0,0,0,0,60.0,2,9,0.39,2.32,2.71,9.03,2025-07-20T23:14:21.903246Z,,,214285,303,0,3.6,,0,Konstantinos,0.0,False,,,,,2.4,Tsimikas,,a,43,Tsimikas,249,91,141,28,252,86,234,70,369.0,170.0,191.0,66.0,,,,,,,2,12
378,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:21.905913Z,,,611926,659,0,2.0,,0,Amara,0.0,False,,,,,0.0,Nallo,,a,0,Nallo,485,197,476,196,453,195,485,197,119.0,76.0,485.0,196.0,,,,,,,2,12
379,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:21.908463Z,,,219937,642,0,2.0,,0,Rhys,0.0,False,,,,,0.0,Williams,,a,0,R.Williams,413,149,403,147,370,138,413,149,28.0,11.0,413.0,148.0,,,,,,,2,12
380,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:21.911175Z,,,489580,639,0,2.0,,0,Calvin,0.0,False,,,,,0.0,Ramsay,,a,0,Ramsay,450,171,440,169,410,162,450,171,70.0,37.0,450.0,170.0,,,,,,,2,12
381,18,55,1133,15,1199.2,40,29,476.0,1577.0,3374,0,0,0,0,0,1985.0,1,38,24.70,8.99,33.69,37.83,2025-07-20T23:14:21.913875Z,,,118748,1,0,5.0,,0,Mohamed,0.0,False,,,,,9.1,Salah,,a,344,M.Salah,1,1,3,3,1,1,1,1,659.0,297.0,1.0,1.0,,,,,,,3,12
382,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:21.916516Z,,,494595,9,0,3.7,,0,Florian,0.0,False,,,,,0.0,Wirtz,,a,0,Wirtz,679,304,679,304,679,304,679,304,652.0,293.0,659.0,297.0,,,,,,,3,12
383,7,21,634,15,748.0,21,13,246.4,770.8,2393,0,0,0,0,0,946.0,2,28,11.90,4.34,16.24,24.44,2025-07-20T23:14:21.919164Z,0.0,,244731,18,0,3.6,,0,Luis,0.0,False,Has joined Bayern Munch permanently.,2025-07-30T14:05:01.491481Z,,,5.1,Díaz Marulanda,,u,183,Luis Díaz,33,9,26,25,14,6,10,7,647.0,288.0,10.0,5.0,,,,,,,3,12
384,5,22,572,5,517.7,25,10,180.3,597.0,1921,0,0,0,0,0,686.0,5,23,7.12,3.76,10.87,21.51,2025-07-20T23:14:21.921875Z,,,243298,28,0,3.5,,0,Cody,0.0,False,,,,,3.6,Gakpo,,a,127,Gakpo,91,39,66,53,39,25,51,37,642.0,285.0,83.0,42.0,,,,,,,3,12
385,0,0,16,0,23.5,3,0,6.7,9.0,103,0,0,0,0,0,36.0,0,1,0.34,0.15,0.49,2.80,2025-07-20T23:14:21.924551Z,,,223541,75,0,3.2,,0,Federico,0.0,False,,,,,1.2,Chiesa,,a,7,Chiesa,364,171,318,165,276,147,348,166,599.0,253.0,331.0,157.0,,,,,,,3,12
386,6,8,578,14,731.3,24,5,174.1,653.4,2597,0,0,0,0,0,357.0,6,30,2.89,5.57,8.46,24.21,2025-07-20T23:14:21.927197Z,,,243016,59,0,3.2,,0,Alexis,0.0,False,,,,,3.5,Mac Allister,,a,122,Mac Allister,64,24,29,27,87,60,57,41,601.0,255.0,91.0,45.0,,,,,,,3,12
387,10,14,605,12,794.8,29,6,198.1,589.8,2485,0,0,0,0,0,601.0,6,29,6.94,6.06,13.00,26.78,2025-07-20T23:14:21.929832Z,,,424876,63,0,3.2,,0,Dominik,0.0,False,,,,,4.0,Szoboszlai,,a,143,Szoboszlai,92,40,19,18,49,32,33,26,604.0,257.0,42.0,21.0,,,,,,,3,12
388,5,4,396,6,343.7,27,3,113.6,397.2,1702,0,0,0,1,0,400.0,1,19,4.34,1.46,5.80,23.35,2025-07-20T23:14:21.932378Z,,,206915,188,0,3.0,,0,Curtis,0.0,False,,,,,2.6,Jones,,a,87,C.Jones,158,73,104,75,79,55,115,71,487.0,183.0,175.0,75.0,,,,,,,3,12
389,2,3,120,0,145.8,6,1,40.4,118.6,359,0,0,0,0,0,143.0,1,2,1.78,0.64,2.42,6.14,2025-07-20T23:14:21.935246Z,,,444884,166,0,3.0,,0,Harvey,0.0,False,,,,,1.8,Elliott,,a,33,Elliott,292,140,207,127,187,111,256,132,515.0,200.0,275.0,126.0,,,,,,,3,12
390,4,1,568,14,473.9,35,0,114.7,550.6,3160,0,0,0,1,0,121.0,5,37,1.13,3.50,4.63,33.06,2025-07-20T23:14:21.937908Z,0.0,,441266,190,0,0.0,,0,Ryan,0.0,False,Suspended until 25 Aug,2025-07-21T10:00:04.921035Z,,,2.5,Gravenberch,,s,92,Gravenberch,105,43,74,60,204,117,114,70,513.0,198.0,188.0,80.0,,,,,,,3,12
391,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:21.940520Z,,,496208,345,0,2.5,,0,Ben,0.0,False,,,,,0.0,Doak,,a,0,Doak,630,270,629,270,622,267,630,270,428.0,141.0,620.0,268.0,,,,,,,3,12
392,0,0,82,0,38.2,5,0,10.0,57.6,259,0,0,0,0,0,6.0,0,1,0.00,0.09,0.09,4.25,2025-07-20T23:14:21.947097Z,,,158983,305,0,2.5,,0,Endo,0.0,False,,,,,1.1,Wataru,,a,21,Endo,326,152,296,158,331,172,332,161,339.0,90.0,334.0,158.0,,,,,,,3,12
393,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:21.949798Z,,,535928,520,0,2.0,,0,Stefan,0.0,False,,,,,0.0,Bajčetić Maquieira,,a,0,Bajcetic,555,221,551,221,534,214,555,221,263.0,44.0,550.0,222.0,,,,,,,3,12
394,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:21.952424Z,,,491501,550,0,2.0,,0,James,0.0,False,,,,,0.0,McConnell,,a,0,McConnell,534,207,530,207,511,199,534,207,236.0,28.0,532.0,208.0,,,,,,,3,12
395,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:21.955112Z,0.0,,440148,547,0,2.0,,0,Tyler,0.0,False,Has joined Lyon permanently.,2025-08-11T01:13:11.403187Z,,,0.0,Morton,,u,0,Morton,511,192,507,192,487,184,511,192,201.0,11.0,510.0,193.0,,,,,,,3,12
396,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:21.957778Z,,,591386,522,0,2.0,,0,Trey,0.0,False,,,,,0.0,Nyoni,,a,0,Nyoni,586,239,582,239,567,234,586,239,303.0,69.0,580.0,240.0,,,,,,,3,12
397,3,6,244,2,151.6,21,5,81.2,263.8,1113,0,0,0,0,0,404.0,8,8,5.76,0.51,6.27,16.85,2025-07-20T23:14:21.960425Z,0.0,,447203,54,0,3.2,,0,Darwin,0.0,False,Has joined Al-Hilal permanently.,2025-08-11T11:06:59.061616Z,,,2.2,Núñez Ribeiro,,u,66,Darwin,216,19,202,22,78,21,166,21,607.0,54.0,226.0,23.0,,,,,,,4,12
398,0,0,2,0,0.3,1,0,0.0,0.0,10,0,0,0,0,0,0.0,0,0,0.00,0.01,0.01,0.45,2025-07-20T23:14:21.963166Z,,,500058,448,0,2.0,,0,Jayden,0.0,False,,,,,1.0,Danns,,a,1,Danns,544,39,372,36,521,39,544,39,246.0,6.0,355.0,34.0,,,,,,,4,12
399,4,9,400,10,43.0,26,0,60.9,567.0,2320,0,0,0,0,54,0.0,4,26,0.00,0.16,0.16,29.50,2025-07-20T23:14:21.965913Z,,,121160,128,0,4.5,,0,Ederson,0.0,False,,,,,4.3,Santana de Moraes,,a,111,Ederson M.,100,16,287,1,639,79,218,15,464.0,73.0,28.0,5.0,,,,,,,1,13
400,0,0,144,3,0.0,18,0,29.4,292.6,1099,0,0,0,0,33,0.0,1,12,0.00,0.00,0.00,19.12,2025-07-20T23:14:21.968540Z,,,88248,249,0,3.6,,0,Stefan,0.0,False,,,,,2.7,Ortega Moreno,,a,35,Ortega Moreno,204,17,595,76,582,68,285,17,327.0,62.0,166.0,25.0,,,,,,,1,13
401,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:21.971199Z,,,122074,647,0,1.5,,0,Marcus,0.0,False,,,,,0.0,Bettinelli,,a,0,Bettinelli,404,41,393,31,359,16,404,41,16.0,12.0,405.0,40.0,,,,,,,1,13
402,7,13,447,7,694.3,67,4,191.0,778.4,3112,0,0,0,1,0,435.0,5,37,2.69,3.98,6.67,53.27,2025-07-20T23:14:21.973923Z,,,448514,80,0,4.5,,0,Rayan,0.0,False,,,,,3.4,Aït-Nouri,,a,125,Aït-Nouri,32,13,34,3,70,3,41,3,573.0,217.0,105.0,22.0,,,,,,,2,13
403,0,15,623,13,501.7,41,5,185.0,847.0,3278,0,0,0,0,0,497.0,2,36,4.60,2.92,7.52,44.27,2025-07-20T23:14:21.976537Z,,,477424,83,0,4.5,,0,Joško,0.0,False,,,,,4.1,Gvardiol,,a,153,Gvardiol,20,6,69,12,60,2,49,5,579.0,219.0,36.0,2.0,,,,,,,2,13
404,0,1,307,6,249.8,28,0,68.9,339.8,2012,0,0,0,0,0,100.0,3,23,1.57,1.30,2.87,29.72,2025-07-20T23:14:21.979168Z,,,211975,159,0,3.8,,0,Manuel,0.0,False,,,,,2.3,Akanji,,a,61,Akanji,188,69,146,30,223,73,200,63,489.0,198.0,210.0,73.0,,,,,,,2,13
405,0,0,121,3,33.7,11,0,15.9,104.6,677,0,0,0,0,0,20.0,0,8,0.22,0.17,0.39,13.44,2025-07-20T23:14:21.981849Z,,,126184,161,0,3.8,,0,Nathan,0.0,False,,,,,2.5,Aké,,a,25,Aké,304,111,301,114,304,113,314,113,467.0,194.0,185.0,64.0,,,,,,,2,13
406,0,0,78,2,33.9,6,0,14.1,102.0,503,1,0,0,0,0,4.0,1,6,0.02,0.09,0.11,6.98,2025-07-20T23:14:21.984468Z,,,578153,173,0,3.8,,0,Abdukodir,0.0,False,,,,,2.3,Khusanov,,a,14,Khusanov,307,112,300,113,337,128,318,115,548.0,211.0,212.0,74.0,,,,,,,2,13
407,7,6,373,9,422.4,19,1,99.9,370.4,1670,0,0,0,0,0,206.0,4,19,1.11,3.32,4.43,24.87,2025-07-20T23:14:21.987089Z,,,465351,152,0,3.8,,0,Matheus,0.0,False,,,,,3.1,Nunes,,a,81,Matheus N.,170,59,85,16,148,25,129,33,519.0,205.0,129.0,35.0,,,,,,,2,13
408,0,7,410,11,173.8,21,0,80.2,478.2,2269,1,0,0,0,0,150.0,4,25,1.54,1.20,2.74,29.48,2025-07-20T23:14:21.989674Z,,,171314,138,0,3.8,,0,Rúben,0.0,False,,,,,3.3,dos Santos Gato Alves Dias,,a,90,Rúben,131,47,190,48,183,48,169,51,474.0,195.0,111.0,27.0,,,,,,,2,13
409,0,2,92,1,49.8,11,2,27.4,155.6,544,0,0,0,0,0,70.0,1,6,0.60,0.17,0.77,5.95,2025-07-20T23:14:21.992314Z,,,97299,164,0,3.8,,0,John,0.0,False,,,,,2.6,Stones,,a,29,Stones,277,102,277,100,245,83,287,102,460.0,192.0,173.0,57.0,,,,,,,2,13
410,2,1,285,5,218.6,27,1,65.0,293.8,1888,0,0,0,1,0,139.0,3,21,1.32,1.01,2.33,27.60,2025-07-20T23:14:21.994946Z,,,477064,253,0,3.1,,0,Rico,0.0,False,,,,,2.4,Lewis,,a,66,Lewis,202,73,160,33,188,51,208,65,416.0,185.0,193.0,68.0,,,,,,,2,13
411,0,4,118,3,76.2,3,2,32.2,133.4,525,0,0,0,0,0,112.0,0,6,1.28,0.68,1.96,5.49,2025-07-20T23:14:21.997599Z,,,472769,279,0,3.1,,0,Nico,0.0,False,,,,,3.4,O'Reilly,,a,31,O’Reilly,286,103,254,88,215,66,278,97,414.0,184.0,98.0,20.0,,,,,,,2,13
412,0,0,4,0,0.0,0,0,0.3,3.2,1,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.000254Z,0.0,,616222,325,0,3.1,,0,Vitor,0.0,False,Has joined Girona on loan for the rest of the season.,2025-08-11T01:23:23.836966Z,,,1.0,de Oliveira Nunes dos Reis,,u,1,Vitor Reis,380,139,640,222,633,222,386,140,452.0,190.0,373.0,133.0,,,,,,,2,13
413,1,12,326,8,246.7,12,7,97.3,318.0,1174,0,0,0,0,0,410.0,0,14,5.41,1.71,7.12,14.48,2025-07-20T23:14:22.003043Z,,,438234,10,0,3.2,,0,Omar,0.0,False,,,,,4.6,Marmoush,,a,73,Marmoush,198,93,150,104,74,51,131,79,651.0,292.0,17.0,10.0,,,,,,,3,13
414,3,10,454,6,749.0,24,7,164.2,448.0,1771,0,0,0,0,0,449.0,2,20,5.17,5.33,10.49,29.11,2025-07-20T23:14:22.005769Z,75.0,,209244,16,0,3.1,,0,Phil,0.0,False,Knock - 75% chance of playing,2025-08-10T23:00:06.538510Z,,,3.8,Foden,,d,105,Foden,140,60,25,24,67,46,59,42,646.0,287.0,65.0,33.0,,,,,,,3,13
415,11,15,442,8,682.9,25,1,177.3,415.2,1760,0,0,0,0,0,671.0,3,21,5.02,6.10,11.12,21.39,2025-07-20T23:14:22.008510Z,,,510281,40,0,2.8,,0,Sávio,0.0,False,,,,,3.7,Moreira de Oliveira,,a,106,Savinho,151,67,37,33,41,26,55,40,632.0,280.0,72.0,35.0,,,,,,,3,13
416,4,13,568,10,800.4,36,4,193.6,603.0,2667,0,0,0,0,0,532.0,7,29,3.84,4.56,8.40,39.68,2025-07-20T23:14:22.011313Z,,,165809,68,0,2.7,,0,Bernardo,0.0,False,,,,,3.3,Mota Veiga de Carvalho e Silva,,a,110,Bernardo,89,37,17,16,53,36,39,31,592.0,248.0,114.0,55.0,,,,,,,3,13
417,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.014163Z,,,466052,45,0,2.7,,0,Rayan,0.0,False,,,,,0.0,Cherki,,a,0,Cherki,675,301,675,301,675,301,675,301,613.0,264.0,657.0,295.0,,,,,,,3,13
418,6,3,425,8,515.9,14,3,150.0,453.8,1506,0,0,0,0,0,528.0,1,16,1.32,3.81,5.13,15.18,2025-07-20T23:14:22.017004Z,,,248875,61,0,2.7,,0,Jérémy,0.0,False,,,,,3.0,Doku,,a,88,Doku,139,59,67,54,54,37,71,50,603.0,256.0,136.0,63.0,,,,,,,3,13
419,1,4,187,2,321.4,10,1,71.3,157.2,710,0,0,0,0,0,234.0,3,7,1.13,1.67,2.80,11.33,2025-07-20T23:14:22.019750Z,,,114283,73,0,2.7,,0,Jack,0.0,False,,,,,1.9,Grealish,,a,38,Grealish,273,127,112,80,128,85,192,100,590.0,246.0,265.0,121.0,,,,,,,3,13
420,7,5,460,10,781.3,28,1,144.2,387.0,2218,0,0,0,0,0,273.0,1,25,3.21,4.43,7.63,35.69,2025-07-20T23:14:22.022455Z,,,59859,72,0,2.7,,0,İlkay,0.0,False,,,,,2.9,Gündoğan,,a,97,Gündoğan,164,76,22,21,109,74,78,55,587.0,244.0,147.0,67.0,,,,,,,3,13
421,0,0,21,0,17.5,1,0,3.0,12.2,72,0,0,0,0,0,0.0,0,1,0.00,0.09,0.09,0.33,2025-07-20T23:14:22.025188Z,75.0,,220566,58,0,2.7,,0,Rodrigo 'Rodri',0.0,False,Lack of match fitness - 75% chance of playing,2025-08-10T23:00:06.551720Z,,,1.0,Hernandez Cascante,,d,3,Rodrigo,361,168,328,168,673,299,361,171,598.0,252.0,378.0,179.0,,,,,,,3,13
422,3,13,542,10,579.3,29,6,139.1,606.4,2194,0,0,0,1,0,204.0,5,25,1.91,3.21,5.11,31.50,2025-07-20T23:14:22.027992Z,0.0,,91651,113,0,0.0,,0,Mateo,0.0,False,Achilles injury - Expected back 13 Sep,2025-07-21T10:00:04.940328Z,,,3.5,Kovačić,,i,109,Kovačić,86,35,53,45,149,98,84,58,551.0,223.0,88.0,43.0,,,,,,,3,13
423,1,0,123,6,78.7,7,1,27.5,137.2,760,0,0,0,0,0,62.0,3,9,0.45,0.48,0.93,8.99,2025-07-20T23:14:22.030835Z,,,465694,112,0,2.6,,0,Nico,0.0,False,,,,,2.8,González Iglesias,,a,31,N.Gonzalez,285,135,252,141,251,138,286,142,577.0,240.0,164.0,71.0,,,,,,,3,13
424,0,0,13,0,12.6,1,0,1.6,4.4,14,0,0,0,0,0,0.0,0,0,0.00,0.02,0.02,0.47,2025-07-20T23:14:22.033644Z,,,477555,176,0,2.5,,0,Oscar,0.0,False,,,,,1.0,Bobb,,a,3,Bobb,376,175,336,170,657,290,372,174,523.0,205.0,375.0,176.0,,,,,,,3,13
425,0,0,2,0,0.4,0,0,0.3,2.2,5,0,0,0,0,0,0.0,0,0,0.00,0.01,0.01,0.45,2025-07-20T23:14:22.041318Z,,,575204,201,0,2.5,,0,Claudio,0.0,False,,,,,1.0,Echeverri,,a,1,Echeverri,385,181,369,180,665,296,387,183,546.0,221.0,376.0,177.0,,,,,,,3,13
426,0,0,102,0,64.6,6,3,30.7,113.0,340,0,0,0,0,0,136.0,1,3,2.80,0.80,3.60,5.25,2025-07-20T23:14:22.044266Z,,,432714,184,0,2.5,,0,James,0.0,False,,,,,2.1,McAtee,,a,31,McAtee,296,143,265,148,191,114,283,141,506.0,194.0,235.0,105.0,,,,,,,3,13
427,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.047220Z,,,433036,127,0,2.5,,0,Tijjani,0.0,False,,,,,0.0,Reijnders,,a,0,Reijnders,654,289,654,289,651,286,654,289,507.0,195.0,640.0,284.0,,,,,,,3,13
428,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.050153Z,,,566164,316,0,2.0,,0,Sverre,0.0,False,,,,,0.0,Nypan,,a,0,Nypan,637,275,636,275,629,272,637,275,446.0,157.0,625.0,272.0,,,,,,,3,13
429,0,0,167,1,116.2,30,0,33.8,181.8,1231,0,0,0,1,0,41.0,4,14,0.45,0.46,0.91,27.21,2025-07-20T23:14:22.053039Z,,,155405,320,0,2.0,,0,Kalvin,0.0,False,,,,,1.4,Phillips,,a,27,Phillips,265,123,222,134,271,145,274,137,336.0,87.0,315.0,146.0,,,,,,,3,13
430,3,26,795,10,359.4,38,22,281.8,946.0,2736,0,1,0,0,0,1511.0,2,31,21.90,2.04,23.94,41.27,2025-07-20T23:14:22.055992Z,,,223094,2,0,4.5,,0,Erling,0.0,False,,,,,5.8,Haaland,,a,181,Haaland,9,2,99,8,2,1,6,2,658.0,68.0,5.0,2.0,,,,,,,4,13
431,0,0,22,1,0.0,10,0,7.9,80.0,360,0,0,0,0,8,0.0,0,4,0.00,0.00,0.00,6.93,2025-07-20T23:14:22.058959Z,,,451302,252,0,2.6,,0,Altay,0.0,False,,,,,2.0,Bayındır,,a,8,Bayindir,314,24,617,80,610,76,342,24,406.0,70.0,248.0,26.0,,,,,,,1,14
432,0,8,443,9,13.0,44,0,74.7,733.0,3060,0,0,1,0,90,0.0,0,34,0.00,0.20,0.20,47.79,2025-07-20T23:14:22.061933Z,50.0,,202641,332,0,1.3,,0,André,0.0,False,Hamstring injury - 50% chance of playing,2025-07-21T10:00:04.960176Z,,,3.5,Onana,,d,120,Onana,43,10,332,9,592,72,185,10,358.0,67.0,85.0,15.0,,,,,,,1,14
433,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.064900Z,0.0,,588555,663,0,0.5,,0,Elyh,0.0,False,On loan to Shrewsbury Town,2025-07-23T18:48:43.383466Z,,,0.0,Harrison,,u,0,Harrison,480,69,471,60,447,47,480,69,111.0,43.0,480.0,67.0,,,,,,,1,14
434,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0.00,0.00,0.00,0.00,2025-07-20T23:14:22.067788Z,,,21205,609,0,0.5,,0,Tom,0.0,False,,,,,0.0,Heaton,,a,0,Heaton,391,30,378,18,344,3,391,30,1.0,1.0,395.0,31.0,,,,,,,1,14
